sentence,label,text_clean
"According to HKScan Finland , the plan is to increase J+rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive,accord hkscan finland plan increase rvi suomen portti net sale eur mn eur mn
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,advertising circulation revenue grow respectively
"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",positive,takeover cramo become second large rental service provider latvian market
"Again , the most significant sales increase of 18.6 % was in Russia .",positive,significant sale increase russia
Alma Media expects its net sales to increase as forecast previously .,positive,alma media expect net sale increase forecast previously
Also Lemmink+inen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,positive,also lemmink inen profit accounting period go eur mn eur mn year ago
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,end march group order book eur mn corresponding period
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",positive,time profit company increase reach ls
Aviation Systems Maintenance is based in Kansas and generated net sales of USD 2.6 million for 2008 .,neutral,aviation system maintenance base kansas generate net sale usd million
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",positive,besides increase share meat various sausages offer number new taste grill product shish kebab segment paavel say
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,operating profit net sale month period increase respectively eur eur compare financial year
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,operating profit net sale month period increase respectively eur eur compare
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,operating profit net sale nine month period increase respectively compare corresponding period
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,operating profit net sale six month period increase respectively eur eur compare corresponding period
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,operating profit net sale three month period increase respectively eur eur compare corresponding period
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,operating profit net sale three month period increase respectively eur eur compare corresponding quarter
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,operating profit sale three month period increase respectively eur eur compare corresponding period
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,operating profit turnover nine month period increase respectively eur eur compare corresponding period year ago
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,operating profit turnover six month period increase respectively eur eur compare corresponding period
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,operating profit turnover six month period increase respectively eur eur compare corresponding period year ago
Cargo volume grew by 7 % .,positive,cargo volume grow
Cargo volume increased by approximately 5 % .,positive,cargo volume increase approximately
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,comparable operating profit totale eur mn eur mn
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,digia say consolidate net sale january June eur period eur
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,dilute earnings per share eps rise eur eur
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,dilute earnings per share eps rise eur versus eur
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,dilute eps rise eur eur
EBIT margin was up from 1.4 % to 5.1 % .,positive,ebit margin
"Editor 's note : Grimaldi generated a 1.7 bln euro ( $ 2.182 bln ) turnover in 2005 , ANSA reported on May 29 , 2006 .",neutral,editor note grimaldi generate bln euro bln turnover ansa report may
"EPS for the quarter was EUR0 .00 , as compared with EUR0 .01 in the third quarter of 2008 , representing a Group net sales for the third quarter were EUR15 .3 m , up by 2.8 % as compared with EUR14 .9 m in the third quarter of 2008 .",positive,eps quarter eur compare eur third quarter represent group net sale third quarter eur compare eur third quarter
