sentence,label,text_clean
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,order intake grow year year year year respectively eur million eur billion respective january september july september period
Orders received grew by 55 % year-on-year to EUR732m .,positive,order receive grow year year eur
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,orion pharma operating profit increase
Passenger volumes rose by 8.4 % in the accounting period .,positive,passenger volume rise accounting period
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,passenger related revenue rose eur mn eur mn
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,pretax profit rise eur mn eur mn corresponding period
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,pretax profit rose eur mn eur corresponding period
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,pretax profit rose eur mn eur mn
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,pre tax profit totale eur mn eur mn
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,profit period totale eur mn eur mn corresponding period
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,profit period eur mn eur mn
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,profit period eur mn eur mn
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,revenue grow percent ac billion we billion
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,revenue july september grow percent euro million year early company say Thursday
Revenues at the same time grew 14 percent to 43 million euros .,positive,revenue time grow percent million euro
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,sale Latin america increase eur mn total mn mobile device sell area represent increase corresponding period
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,sanoma magazine finland net sale grow eur mn eur mn
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,satama net profit third quarter rose euro euro period
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,section regional news demand finnair Asian traffic measure passenger kilometer august compare last year
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,svytury uteno alus control nordic group baltic beverage hold bbh post percent growth beer sale january september million liter
That would be an increase from estimated sales of 117 million last year .,positive,would increase estimate sale million last year
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,chain post sale million euro full rise percent year year
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,company expect net sale increase
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,company operating income ebit totall eur mn eur mn year year
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,eps outlook increase pct pct
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",positive,fair value investment property totale eur mn eur mn
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive,finnish government announce wednesday sell percent stake chemical fertilizer group kemira oyj ac million we million send company share price percent
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",positive,helsinki base company also own salomon atomic suunto brand say net profit rise percent three month dec ac million we million ac million year early
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,positive,operating profit grain trading increase eur mn eur mn
The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,positive,stock rise second day wednesday bring two day rise gbx
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,positive,stock rise third day tuesday bring three day rise gbx
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,positive,transaction would increase earnings per share first quarter eur
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive,total operating revenue grow year year eur
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,positive,vacon cash flow operation grow eur mn eur mn year ago
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive,basware product sale grow strongly financial period percent
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,positive,february finnish textile clothing company marimekko oyj hel mmo say today preliminary operating profit grow eur eur
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,positive,affecto expect net sale whole increase level reach eur million
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,positive,cash flow operation rise eur mn eur mn
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,positive,commission income rose eur mn eur mn
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",positive,earnings per share january June eur increase year year eur
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,positive,earnings per share eps rise eur eur
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",positive,elisa say mobile subscription grow percent mainly customer adopt call third generation mobile technology
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",positive,eps quarter come eur eur year ago ahead forecast eur
EPS grew to 0.04 eur from 0.02 eur .,positive,eps grow eur eur
Exports grew 16.5 percent to 19.1 million liters .,positive,export grow percent million liter
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",positive,finnish investment group panostaja oyj say net profit go mln euro mln fiscal end october mln euro mln period fiscal
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive,finnish metal component supplier componenta oyj say net profit go mln euro mln mln euro mln
